,text,accept,labels_str
640,"Mednick  START_CITE [42] END_CITE  CITE_b36  defines creativity as the process of forming mental elements into new combinations that either meet specified requirements or arc in some way useful, further indicating that the more mutually remote the elements of the new combination, the more creative the process or product.",['Definition'],Definition
641,"Like interviews and questionnaires (but unlike some other techniques, such as observation and ethnographic approaches) laddering therefore deals with the front (i.e. public consump-tion) rather than the back (i.e. behind the scenes) version of reality, to use Goffman's dramaturgical metaphor (Goffman, 1959).",['Definition'],Definition
642,"To resolve these problems, we constructed a model to make large network data be less heterogeneous and tractable, and we extended a recent statistical model to estimate the two types of peer influence.",['Method'],Method
643,"When a cross-border delivery system is weak, sellers would face high uncertainty in item delivery.",['Theory'],Theory
644,Information processing IT alters and enhances the ways that humans and organizations process information.,['Theory'],Theory
645,"We assume that some followers (i.e., 25%) would retweet the ad, yielding a magnitude of ~10 4 .","['Data', 'Method']",Data Method
646,"In addition, important questions about the operationalization of, and the relationships between, structural features and spirit remain unanswered.",['Limitation'],Limitation
647,"Having done so, we now delineate the boundary conditions of our theorizing.",['Method'],Method
648,Two hundred thirty-three email invitations were undeliverable.,['Data'],Data
649,We observe that the performance of SINDEL gradually improves when the network size grows from 1 to 3 words.,['EmpiricalResult'],EmpiricalResult
650,"For example, if an individual loves basketball, but has no interest in football, the system would be more likely to predict words or phrases related to basketball rather than football.",['Theory'],Theory
651,"Due to the continuing lack of seamless standardization within industries at the present time, a firm is quite likely to simultaneously use more than one approach for EDI transmission.",['Theory'],Theory
652,"The information given in the task before using the simulator (i.e., known information) was intended to produce the incorrect choice.",['Item'],Item
653,This was an integral assumption to make the case for the relevance of the social dimension of business-IT alignment.,['Theory'],Theory
654,"In contrast to deep learning in Equation (4), if mental model accuracy in Task 1 is much greater than that in Task 2, it indicates that the accuracy of the mental model in Task 1 was a result of the participants being mechanistic in their approach to the task-an approach that would lead to decision quality deterioration if conditions were changed, as in Task 2, with a new set of donors.","['Method', 'Theory']",Method Theory
655,"Accordingly, we suggest that research concerning team absorptive capacity in projects should consider the mediating effects when comparing contextual relationships to project outcomes.","['Contribution', 'FutureWork']",Contribution FutureWork
656,"First coined by  START_CITE Schon (1983) END_CITE  CITE_b49 , reflection-in-action can vary from infrequent, intensive reflection, to frequent, effortless reflection.",['Definition'],Definition
657,"Our study shows that, in this setting, price continues to moderate consumers' purchasing decisions.","['Contribution', 'HypothesisResult']",Contribution HypothesisResult
658,"For example, trust can lead to greater productivity and profitability  START_CITE (Doney and END_CITE  CITE_b20 Cannon 1997, Morgan and START_CITE Hunt 1994) END_CITE  CITE_b52 , the reduction of transaction costs within organizations, spontaneous sociability, appropriate deference to organizational authorities  START_CITE (Kramer 1999) END_CITE  CITE_b43 , and can contribute to relationship-related benefits with trading partners  START_CITE (Ratnasingham 2002) END_CITE  CITE_b66 .",['Theory'],Theory
659,To what degree do personality traits across the three hierarchical levels of personality vary in terms of their influence on the perception of technostress?,['ResearchQuestion'],ResearchQuestion
660,"By doing so, we link the legal view of agency theory with the ecosystem model.",['Theory'],Theory
661,"However, replacement overload has no significant impact on nonuse-related dissatisfaction (H3e:",['HypothesisResult'],HypothesisResult
662,"However, recent research has emphasized that self-efficacy, like switching costs, is itself multidimensional in nature  START_CITE (Marakas et al. 1998 END_CITE  CITE_b39 ).",['RelationToLiterature'],RelationToLiterature
663,"In our case, for example, the substitution of 2-D drawings with isomorphic 3-D models shifted the attention of actors from all organizations away from conception-based and toward perception-based cognition for engaging the five dialectical elements of collective minding  START_CITE (Weick and Sutcliffe 2006) END_CITE  CITE_b84 .",['Method'],Method
664,Employees and line managers did not attribute the correct competences levels since they had a common interest in showing higher ratings.,"['Data', 'Item']",Data Item
665,"Problems with information integrity, for example, can certainly cause such losses.",['Theory'],Theory
666,The strategy was an organized and planned response to the problems outlined in the previous section.,['Method'],Method
667,"Aldrich's type of entrepreneurship may not resonate in the context of academic fields, whose primary purpose is advancing knowledge by initiating research streams, new theories and practices.",['Theory'],Theory
668,"About 63 percent of explanations requested by novices were for understanding the reasoning process and its significance, whereas only 19 percent were for verificalion.",['Data'],Data
669,"The results indicate that as users are more absorbed with the device, they will enjoy using the device more and intend to use it more.",['HypothesisResult'],HypothesisResult
670,"Additionally, the employed social media context allowed us to leverage rich microdata that enabled machine-learning and text-mining algorithms to extract useful knowledge regarding the users' characteristics.",['Method'],Method
671,It is natural to expect each department to want to choose weights to optimize its own efficiency as defined here.,['Theory'],Theory
672,: Trust will positively influence e-loyalty toward an incumbent e-service provider.,['Hypothesis'],Hypothesis
673,Our proposed topic-based query expansion methods could help mitigate these problems and thus make SEM far more effective and appealing.,['Contribution'],Contribution
674,"Given that consumers across the control and treatment groups were essentially identical to one another across the set of exogenous variables (age, income, gender, home phone and address disclosures, mobile phone, and mail opt-ins for marketing information) used as the criteria for matching, self-selection at the fan page level based on these observed attributes is thus controlled for (see online appendix for details).","['Method', 'Data']",Method Data
675,"A total of 202 responses were received, of which 192 (24%) were usable.",['Data'],Data
676,"In such a condition, it can be argued that the extrinsic motivation for customers to make a referral is independent of when the customer made the last purchase.",['Theory'],Theory
677,The Interaction software package  START_CITE [64] END_CITE  CITE_b58  was used as a means to delve further into the moderation effect of cognitive-behavioral control (H4).,['Method'],Method
678,"According to our Procurement Principle, systems that are company-specific and involve high uncertainty have to be intemally developed because they require both the specific knowledge and mlensive interaction between developers and users.",['Theory'],Theory
679,"Given the differences in the knowledge bases of the user representatives and the analysts, the understanding of the problem boundary is accomplished (or new knowledge regarding the requirements specification is created) only when there is a successful merging of these two knowledge bases and "" mutual synchronizations"" in their knowledge ""rhythms"" (McGrath, 1991, p. 164).",['Theory'],Theory
680,"As DSR moves towards achieving an important role in its raison d' être, supporting the achievement of organisational objectives,  START_CITE Baskerville, Kaul, and Story (2018) END_CITE  CITE_b5  propose a third dimension of value for DSR artefacts: aesthetics.",['Theory'],Theory
681,"In this section, we present model-free evidence regarding the direct and spillover impact of the content shock in terms of both pageview dynamics and editing behavior.",['Goal'],Goal
682,"In this sense, trade, religion, and fear of snakes are human universals (Brown, 1991).",['Theory'],Theory
683,Our interview guide was tested in a pilot interview phase with five users of QS technologies.,['Method'],Method
684,"If the central elements of the concept are information work, and working mode assisted by information and telecommunication technologies, nearly all modern work in organizations falls under this category.",['Theory'],Theory
685,"Thus, we should make sure that terms we use to identify our journal articles are appropriate and accurate.",['Method'],Method
686,In a second focus group (where 22 out of 27 RP members participated) the grounded model on disapproval and process conflict was formally presented: participants jointly developed the understanding that a new MIS could be a viable solution to some of the recurrent unit organizational problems related to process conflict that the grounded model portrayed.,"['Item', 'Method', 'Data']",Item Method Data
687,"We specify the motivations of the contributor, rather than the perceptions of the recipient.",['Method'],Method
688,"This facility required careful conception and design, to build in a delay factor and be fair to both bidders and vendors.",['Method'],Method
689,"Feedback from the strategic relationships would help determine important technology characteristics, guide product design, and provide leverage in the marketplace.",['Theory'],Theory
690,"Therefore, our clinical outcomes capture a physician's ability to prevent costly hospital admissions and ER visits.","['Contribution', 'HypothesisResult']",Contribution HypothesisResult
691,"Despite these efforts, the CIO realized that merely focusing on standardization did not eliminate existing application silos or create greater synergies among different brands.",['EmpiricalResult'],EmpiricalResult
692,"In our analysis, we aim to give a phenomenological account of screen(ing), that is, of its fundamental and foundational meaning.","['Goal', 'Method']",Goal Method
693,"Prior research has shown that the switching decision and managers' perceptions of switching costs are determined by factors such as search and set-up costs, uncertainty about service quality, learning costs, and relationship quality  START_CITE (Ono & Stango, 2005; END_CITE  CITE_b53  START_CITE Whitten & Wakefield, 2006) END_CITE  CITE_b67 .",['Theory'],Theory
694,"The protocol included how to explain the objectives of the study (i.e., understanding the effectiveness of teleconsultation at telecamps) and the key terms (e.g., videoconferencing technology, teleconsultation, and telecamp) to patients and how to verbally administer the survey to patients and record their answers.","['Method', 'Item']",Method Item
695,The researchers are expected to label these encounters and interpret their outcomes as critical incidents that result in one of three states.,['Method'],Method
696,They were also satisfied with the TradeNet features and the usage price (see Table 9).,['EmpiricalResult'],EmpiricalResult
697,"We introduce the basic notation and model setup, derive the first-best solution, and use it as a benchmark to compare the two types of contracts.","['Goal', 'Method']",Goal Method
698,The interesting difference with this new approach is that the incentives for the software producer change so that we are more likely to see new features of the software being released as the innovations occur.,['Contribution'],Contribution
699,"However, our measure of Perceived Usefulness is an adaptation of Davis' future-tense-oriented perceivedusefulness items, which are designed to capture expected future benefits from use of an IS  START_CITE (Davis 1989 END_CITE  CITE_b13 ).","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
700,"The IS discipline is especially suited to such inquiry because of its balanced interest in digital technology, on the one hand, and social practice, on the other.",['Theory'],Theory
701,"Managers today face an emerging and more fundamental challenge 2 : they do not only need to know what to pull and condense as Ackoff suggested but also know how to extract novel, unexpected insights from big and heterogeneous data pools.",['Theory'],Theory
702,"ln addition, institutionalized tactics are shown to reduce role ambiguity and role conflict in new employees.",['Method'],Method
703,"It is shown that IT has now been used extensively in accounting and, as a result, more and better information is available.",['RelationToLiterature'],RelationToLiterature
704,We identify necessary and sufficient conditions when piggybacking is desirable and when it leads to the prisoner's dilemma.,"['Contribution', 'Goal']",Contribution Goal
705,"Therefore, Hypothesis H10 recognizes different degrees of universalizability, but, it can also be interpreted as a dichotomous variable (non-universalizable, universalizable), if so desired.",['Hypothesis'],Hypothesis
706,"Once these features are identified, used, and routinized in their work processes, there will not be differential impacts of collaboration technology use on collaboration satisfaction because employees involved in different phases are likely to place equal (albeit significant) importance on their use while forming their reactions.",['Theory'],Theory
707,"In our study, self-disclosure is defined as giving away true personal information whereas misrepresentation is about falsifying personal information.",['Definition'],Definition
708,"One reason is that the IS field, as Orlikowski and Iacono (2001, p. 121) noted, has not fully engaged with its core subject matter-""the IT artifact.",['RelationToLiterature'],RelationToLiterature
709,"In this case, a Lorenz curve, or Gini coefficient can be used to illustrate the general importance of the tail, or various rank percentiles (e.g., 20%) can be compared.",['Method'],Method
710,"That includes investigations related to two insights from our EUP; namely, investigations of how cognitions leading to a default type 1 response differ from cognitions found in current cognitive theories of IT use and the effects of bounded rationality on generation of a type 1 response.",['Method'],Method
711,"We estimated σ i,j DMC by running Monte Carlo simulations for each real option in each configuration.",['Method'],Method
712,"Thus, like the tegula and the imbrex, they have distinct contours yet they form an integrated structure through their imbrication.",['Theory'],Theory
713,"The behavior of following other developers, however, does not seem to have any effect on the contribution level of the follower according to our panel data model.","['HypothesisResult', 'EmpiricalResult']",HypothesisResult EmpiricalResult
714,"Therefore, information about a match between technical leadership skills and IT managerial jobs should be significantly more valuable in the IT labor market than information about a match between purely technical skills and IT technical jobs.",['Theory'],Theory
715,"By investigating the underlying philosophical reasoning behind the development process and constructing a methodology congruent with those philosophical underpinnings  START_CITE (Iivari et al., 1998) END_CITE  CITE_b36 , building a method using this approach alleviates the problem of possible paradigmatic dissonance among tools chosen by developers to build a system  START_CITE (Flynn & Hussain, 2003) END_CITE  CITE_b25 .","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
716,"We implemented a propensity score matching procedure at the user level, with the goal of matching users on their propensity to listen to any given song based on their taste.",['Method'],Method
717,"The cognitive process of threat appraisal includes the assessment of threat susceptibility, threat severity, and the extrinsic or intrinsic rewards achieved by performing a maladaptive behavior  START_CITE [25, END_CITE  CITE_b24  START_CITE 54] END_CITE  CITE_b52 .",['Definition'],Definition
718,"Other researchers have made more general recommendations concerning the model (e.g.,  START_CITE Ballantine et al., 1996) END_CITE  CITE_b8 .",['RelationToLiterature'],RelationToLiterature
719,"For both models, we integrated the k most recent gestures into the input to the last dense layer.",['Method'],Method
720,"It employed 25 consultants, with diverse experience, ages (29-49 years), and profiles.",['Data'],Data
721,Modest changes to reviewing practices can deliver those benefits.,['Theory'],Theory
722,"For example,  START_CITE Bensaou and Venkatraman (1995) END_CITE  CITE_b8  present a model of how IP capabilities address corresponding IP needs caused by IOR uncertainty.",['RelationToLiterature'],RelationToLiterature
723,These studies have shown that ideas that were co-created during crowdsourcing were of higher quality than those autonomously submitted by individuals.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
724,Finally a longitudinal study could describe how actors play various roles at different phases of the diffusion.,['FutureWork'],FutureWork
725,"Therefore, high-load comprehension tasks will benefit more from a high cognitive fit visualization than will low-load comprehension tasks.",['Theory'],Theory
726,"The narrower boundary is called the primary boundary, and the wider one the secondary boundary.",['Definition'],Definition
727,"This interpretation is essential to understanding Aristotle's theory of the four causes that allow a thing to be what it is: its Material Cause, its Formal Cause, its Efficient Cause, and its Final Cause.","['Theory', 'Definition']",Theory Definition
728,Eight experimental sessions with 15-25 students were conducted.,['Data'],Data
729,"A collective identity can be defined as a 'people's sense of who they are in terms of some meaningful social category (e.g. occupational, gender, status, age, community of practice member, presence on the intranet, tech-clubs, etc.",['Definition'],Definition
730,"Fourth, in the case of large groups, it may be better to use a scientific interrater reliability score using the method described in  START_CITE Shrout & Fleiss (1979) END_CITE  CITE_b58 ; scores range from 0 -total disagreement -to 1 -total consensus.",['Item'],Item
731,"Examples include design science, which is concerned with the design of effective and efficient computer systems, and action research, where the aim is effective problem-solving in organizations.",['Definition'],Definition
732,"Given the extremely small gaps between the Ensemble solution and the optimal one, this indicates that the improvements resulting from step 2 of Ensemble can be significant.  ",['EmpiricalResult'],EmpiricalResult
733,These enriched boundary objects helped stakeholders to identify commonalities in their planning processes as well as unique division-specific requirements.,['EmpiricalResult'],EmpiricalResult
734,"In our paper, we stay clear of adjudging what might be the appropriate solution in a particular case.","['Method', 'Goal']",Method Goal
735,We conducted a two-step thematic qualitative analysis of the interview transcripts  START_CITE (Miles & Huberman 1994) END_CITE  CITE_b38 .,"['Method', 'Item']",Method Item
736,These effects are particularly pronounced when the analysis is limited to specific cuisine types where vertical differentiation is more natural or when we control for city-specific unobserved heterogeneity.,"['Method', 'EmpiricalResult']",Method EmpiricalResult
737,This case utilizes the framework developed by Inkpen and Tsang (2005) to categorize and describe eight practices US Manufacturing used in its relationship with its suppliers.,"['Theory', 'RelationToLiterature']",Theory RelationToLiterature
738,"In relation to the second aim of this study, we empirically show that the relative importance of the IT-mediated services is contingent upon a firm's current level of assimilation.","['Goal', 'Contribution']",Goal Contribution
739,This finding suggests that clear statements of threshold criteria for success may lead to the deescalation of commitment.,"['HypothesisResult', 'EmpiricalResult']",HypothesisResult EmpiricalResult
740,Future research might expand the range of individual difference variables included.,['FutureWork'],FutureWork
741,Consumer satisfaction is a common success indicator in this context.,['Definition'],Definition
742,"With the exception of  START_CITE Leidner et al. (2009) END_CITE  CITE_b18 , most dynamic capabilities research has been conducted at the single organization level of analysis.",['RelationToLiterature'],RelationToLiterature
743,"Designed legitimacy is likely to be something that becomes more important as more and more economic activity, both entrepreneurial and otherwise, moves into the digital realm.",['Theory'],Theory
744,"Thus, metacognitive monitoring constitutes a sensing activity that allows decision makers to regulate the degree of systematic reasoning and the amount of information sought  START_CITE (Ackerman and Thompson 2017) END_CITE  CITE_b0 .",['Definition'],Definition
745,"Third, we conceptualized and measured volunteer tenure as their experience with coding.","['Goal', 'Contribution', 'Method']",Goal Contribution Method
746,Awareness is a cognitive activity through which a person recognizes an opportunity to contribute.,['Definition'],Definition
747,"We show, interestingly, that the firm does not always favor a higher cost of jailbreaking.","['EmpiricalResult', 'Contribution']",EmpiricalResult Contribution
748,It is not obvious that the socio-economic framework in which our investigations took place is truly geared toward emancipation.,"['Method', 'Theory', 'Limitation']",Method Theory Limitation
749,"Because users' perceptions are the focus of the end-user reliability, if a particular field does not satisfy the users' expectations in some way then that field is a failure.",['Theory'],Theory
750,"It has been proposed that EUC in any organization goes through various phases, or stages of growth, in which the needs of users dramatically change  START_CITE [5, END_CITE  CITE_b4  START_CITE 21, END_CITE  CITE_b20  START_CITE 22, END_CITE  CITE_b21  START_CITE 35, END_CITE  CITE_b34  START_CITE 37] END_CITE  CITE_b36 .",['Theory'],Theory
751,We restrict our analysis in this section to the steady-state component of the solution.,"['Method', 'Limitation']",Method Limitation
752,An autopoietic system is characterised as one that produces itself: a system that contains within its own boundary the mechanisms and processes that enable it to continue to exist.,['Definition'],Definition
753,"AST's reciprocal causation has caused researchers some degree of difficulty in parsing and studying adaptation, as clear sequences of causation can be difficult to parse.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
754,"The fusion view is consistent with the arguments of Agarwal and Lucas (in press) who propose that IS research must increasingly generate ""macro"" theories of IT-enabled transformations in different contexts.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
755,"As discussed in the next section, similar to positivism, critical realism assumes an objective reality but that reality is stratified, consisting of structures and mechanisms that generate events observed in our daily lives  START_CITE (Bhaskar, 1978) END_CITE  CITE_b5 .","['Theory', 'Definition']",Theory Definition
756,IT reduces search costs  START_CITE (Cesaroni 2004 END_CITE  CITE_b21 ) by connecting the firm to technology markets in which they may find the solution to technological problems.,"['Theory', 'RelationToLiterature']",Theory RelationToLiterature
757,This should make BI an attractive area for IS researchers to study.,['FutureWork'],FutureWork
758,"Second, we leverage the within-market variation of a panel data set to control for time-constant unobservable market heterogeneity (e.g., city-specific preferences).",['Method'],Method
759,The proliferation of information technology (IT) technologies over the last decade has dramatically changed the business world.,['Theory'],Theory
760,"Studies have supported this conceptualization  START_CITE (Ajzen, 1991) END_CITE  CITE_b1 , indicating that SEOE regarding an IT career may affect attitudes towards pursuing the IT major.",['RelationToLiterature'],RelationToLiterature
761,This study has implications for virtual community development and management.,['Contribution'],Contribution
762,"While a number of existing ontological models of representation (e.g.,  START_CITE Cocchiarella, 1995; END_CITE  CITE_b11  START_CITE Chisholm, 1996; END_CITE  CITE_b10  START_CITE Guizzardi, 2005) END_CITE  CITE_b34  can be used as part of representational analysis, the deployment of the BWW representation model in our study can be justified on at least three premises.","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
763,"The leftmost branch of the relation retains the name of the association parameter in the variable na, and the name of the two ends of the relationship in the variables role1 and role2.",['Item'],Item
764,"Additionally, mood is found to moderate the relationship between conscientiousness and willingness to report.",['EmpiricalResult'],EmpiricalResult
765,Figure 1 illustrates the onerous way policies were processed until recently.,"['Method', 'RelationToLiterature']",Method RelationToLiterature
766,In our MCMC setup we assume that s nd for all shows to be drawn from a common noninformative multivariate normal distribution with a diagonal Wishart distribution for the precision matrix (see Appendix B for details).,"['Theory', 'Method']",Theory Method
767,They also provided contextual information that helped us during the analysis and interpretation of our findings often by confirming or enriching it.,"['Item', 'Data']",Item Data
768,Objects represent the forces that motivate and direct human activity.,['Definition'],Definition
769,Consumption of TELCO-SVoD Content During the Experiment Across Experimental Groups spend watching it both in binge mode (Binge Time) and in nonbinge mode (Other Time).,['Item'],Item
770,"The results confirm that situational factors greatly influence customers' attitudes, perceptions, and decisions.",['HypothesisResult'],HypothesisResult
771,"Overall, it is important for service providers to combine different security and privacy features in order to get customers' attention and establish a sense of trustworthiness.",['Theory'],Theory
772,The last section concludes the paper with a discussion of our results and the implications.,['Goal'],Goal
773,How has the organization adapted to previous information systems or innovations?,['ResearchQuestion'],ResearchQuestion
774,"However, due to significantly larger sizes of video files, movies are still largely pirated by duplicating DVDs, VCDs, and other physical media.",['EmpiricalResult'],EmpiricalResult
775,"The PwDHildegard complained about one locating system, saying ""my arms are so thin and this is such a monster.",['Data'],Data
776,"Of course, it is quite likely that authors who have sole authored publications at ECIS have indeed co-authored papers with other ECIS authors but published through different conferences and in journals.",['Theory'],Theory
777,"Item loadings and internal consistencies greater than 0.70 are generally considered acceptable  START_CITE (Fornell and Larcker, 1981) END_CITE  CITE_b32 .","['Method', 'RelationToLiterature']",Method RelationToLiterature
778,"Measurement methods not included in Table 1 can be ranked based on an evaluation of the susceptibility of methods to CMV, as illustrated in the development of Table 2.",['Method'],Method
779,"Determining non-negotiable requests is much easier in the post-implementation environment when users will highlight that which is most likely to lead to a rejection of the system, as in the ABC case.","['Theory', 'Item']",Theory Item
780,This case study focuses on the Knowledge Management (KM) Collaboration Unit/Group that is part of the Enterprise Portal Division.,['Goal'],Goal
781,"While diversity in terms of gender and ethnicity has been studied in the IS field, there is scant research on the experiences of Indigenous information technology (IT) professionals.",['RelationToLiterature'],RelationToLiterature
782,"Naturally, geographical, cultural and time-zone differences pose additional challenges to globally distributed teams to achieve successful collaboration, whether seen either as a people-related outcome or as a product outcome.",['Theory'],Theory
783,How much control do you believe you have over using Facebook fan pages for collective action during next two weeks?,['Item'],Item
784,"In this sense, online customers are more likely to switch to the platform-backed first-party stores to alleviate their concerns about the sellers' credibility.",['Theory'],Theory
785,"To answer this question, we start with two different conceptualizations of the use of new technologies.","['Goal', 'Motivation']",Goal Motivation
786,"And because decision makers may use the DSS for effort reduction, it may reduce the amount of learning that occurs because of DSS use.",['Theory'],Theory
787,"To test different levels of α, we conduct 6 groups of experiments with Top-k from 5 to 30 with a step of 5.",['Method'],Method
788,The thought trials in this paper applied the taxonomy to test whether it was viable in practice and whether it achieved its purported goals.,['Method'],Method
789,"In addition, the magnitude of the correlations is large, with six of the nine exceeding 0.30.",['EmpiricalResult'],EmpiricalResult
790,"Restrictive telemedicine regulation, on the other hand, exhibits a significant positive effect on the adoption probability of teleradiology in Model 1 (b = 0.52, p < 0.01).",['EmpiricalResult'],EmpiricalResult
791,Our data revealed the importance of visibility as a key mechanism that affects the potential offender's cost-benefit analysis.,"['Contribution', 'EmpiricalResult']",Contribution EmpiricalResult
792,We found evidence for significant interactions between consumer cocreation and sharing that have not been theorized in the extant co-creation and piracy literatures.,"['EmpiricalResult', 'HypothesisResult', 'RelationToLiterature']",EmpiricalResult HypothesisResult RelationToLiterature
793,The second element in  START_CITE Culnan (1987) END_CITE  CITE_b34  is related to our third dimension.,['RelationToLiterature'],RelationToLiterature
794,"In this way, the use of gamified training systems for such a critical organisational area should consider and ideally adapt to individual differences in user motivation and trait competitiveness.",['Theory'],Theory
795,"Such a situation is said to occur when necessary changes and maintenance of the infrastructure are too costly, too hard to estimate, and ultimately impossible to pursue.",['Theory'],Theory
796,Reciprocity is a type of social rule that underscores the importance of repaying what others have provided.,['Definition'],Definition
797,"The attentional gate model  START_CITE (Block et al., 2010; END_CITE  CITE_b5  START_CITE Block & Zakay, 1996) END_CITE  CITE_b6  suggests that an attention-grabbing element (i.e., a hedonic progress bar that appeals to one's emotions) will reduce the resources available for estimating time.","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
798,Our second research agenda category focusses on the gamification development process and can be aligned to several theoretical contributions as well.,"['Goal', 'Motivation']",Goal Motivation
799,Facts within the BWW model include the notion of nested facts in NIAM.,['Method'],Method
800,"However, the implications for knowledge transfer have hardly been explored, particularly in the context of distributed teams.","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
801,"Determining how to reward is a judgment call by managers that depends on their perspectives, values, and experiences.",['Theory'],Theory
802,"Outsourcing evaluation in this zone would probably also include the decision making on whether outsourcing, insourcing or some combination of both would best meet the requirements of the organization for IS services.",['Theory'],Theory
803,""" Out of the 207 respondents, 131 provided information about an on-premise application and 76 regarding a SaaS.",['Data'],Data
804,"In doing so, it clearly differentiated education from training.",['Theory'],Theory
805,"From this perspective, our study contributes rich insights about the nature of the paradoxes of digital innovation artefacts and how they can be meaningfully and creatively reconciled in practice.",['Contribution'],Contribution
806,"However, there were very few examples of providing guidance for how to go about an IS implementation for a comprehensive strategy, integrating care environments aside from computerized physician order entry (CPOE) for physicians.",['Data'],Data
807,Additional research on collective action may be necessary to understand how governance and incentive structures can be best implemented to coordinate behavior across multiple platform stakeholders and their distinct interests  START_CITE (Constantinides and Barrett 2014) END_CITE  CITE_b39 .,['FutureWork'],FutureWork
808,"Based on theoretical considerations, we develop such a catalog and demonstrate that its entries have business meaning and that it is complete with respect to a defined scope of process behaviors that do not depend on resources or on software features.","['Theory', 'Method']",Theory Method
809,"Much of the computerized information, software applications, and electronic communication channels necessary for telecommuters will also be used by members of the work group who remain in the conventional office.","['Method', 'Theory']",Method Theory
810,"The contribution of the current paper is that it proposes solutions for the problematic areas of the Walls et al. depiction of ISDTs and extends their work by reference to other sources, providing for a more complete, yet arguably simpler, definition of design theories.","['RelationToLiterature', 'Contribution']",RelationToLiterature Contribution
811,"When a worker experienced a problem with the RFID device, it moved from being a tool (unconsciously working with it) to being an object of his labour (consciously working on it).",['Theory'],Theory
812,A method must enable stakeholders to elicit knowledge about a domain and to conceive this knowledge so it can be described via a grammar.,['Theory'],Theory
813,"One form of inductive model is referred to as a ""structural model,"" 4 which relates concepts into quantitative laws in the form of rules, equations, and models  START_CITE (Rose and Langley 1986) END_CITE  CITE_b69 .",['Definition'],Definition
814,"To create these variables, the items corresponding to a particular source type (relational/nonrelational) were averaged together.","['Method', 'Item']",Method Item
815,This lends support to the argument that the effects we report in this paper may not be limited to California.,"['Limitation', 'Contribution']",Limitation Contribution
816,"Our understanding of descriptive EA reflects the nature of many architecture artifacts, specifically models and modeling notations that explicate how the architecture EA is a still maturing discipline  START_CITE (Boh & Yellin, 2006; END_CITE  CITE_b18  START_CITE Schmidt & Buxmann, 2011; END_CITE  CITE_b60  START_CITE Tamm et al., 2011) END_CITE  CITE_b68  and has long focused on the descriptive aspect.",['Definition'],Definition
817,"The finding that user involvement predicts ERP usage corroborates previous studies  START_CITE (Bagchi et al., 2003) END_CITE  CITE_b5  and findings in the wider literature on technological change (e.g.,  START_CITE Butler, 2004) END_CITE  CITE_b6 .",['RelationToLiterature'],RelationToLiterature
818,"In their comparison of process-, data-, and object-oriented methodologies, Fichman and Kemerer [17, p. 23] underscore this point by observing that ""Process-oriented methodologies focus attention away from the inherent properties of objects during the modeling process and lead to a mode!",['Method'],Method
819,"This seems counter to the current alignment literature and our research framework, which argues that a centralized IS organization loses its ability to respond quickly to customer/market demands.",['RelationToLiterature'],RelationToLiterature
820,"Wave 2 captured empowering leadership behaviors, role perceptions, and developer stress.",['EmpiricalResult'],EmpiricalResult
821,Social activities of a team's members are either internally or externally focused.,"['Definition', 'Theory']",Definition Theory
822,"Second, providers from developed countries face higher opportunity costs.","['Hypothesis', 'HypothesisResult', 'EmpiricalResult', 'Definition']",Hypothesis HypothesisResult EmpiricalResult Definition
823,The data warehousing initiative was driven by the marketing function and was evaluated using traditional financial appraisal techniques.,"['Theory', 'Hypothesis', 'EmpiricalResult']",Theory Hypothesis EmpiricalResult
824,We begin by considering two categories of production functions commonly employed in the literature: those with constant and those with variable elasticity of substitution.,['Method'],Method
825,"The balance of the paper is organized as follows: In §2, we conceptualize the role of contractual hazards and determinants of contract duration and extendibility and present the hypotheses and research model.",['Method'],Method
826,One of the staff members who resolved the server issue explained:,['Item'],Item
827,An HIS officer for the program stressed how he and other HIS officers tried to improve the performance of the information system in order to convince their managers of the value of information for the monitoring and planning of the program's activities:,['Item'],Item
828,""" The paradigm model is used to link categories and sub-categories in a set of relationships.",['Theory'],Theory
829,"That is, the user would prefer to remove some information in order to reduce the necessary effort for finding the target.","['Hypothesis', 'HypothesisResult', 'EmpiricalResult']",Hypothesis HypothesisResult EmpiricalResult
830,"The benefits of GSS were therefore typically only realized in groups led by collaboration experts-for example, professional facilitators or GSS researchers.",['EmpiricalResult'],EmpiricalResult
831,Notice that the marginal benefit from exerting effort is the probabilistic increase in the current period payoff (αk) and the increase in discounted future payoff (βk(v 1v 0 )).,['Data'],Data
832,"The conceptual model showing relationships among the constructs, alongside the hypothesized paths, is shown in Fig.","['HypothesisResult', 'Hypothesis']",HypothesisResult Hypothesis
833,"The NLA could lead targeted campaigns, driving correction toward common topics, like articles related to Australia Day/International Women's Day or a common cause such as cancer treatment.",['RelationToLiterature'],RelationToLiterature
834,We accept qualitative judgements in our approach because human privacy risks are often harder to describe or quantify than the loss of an asset.,['EmpiricalResult'],EmpiricalResult
835,Percent of client interactions was measured on a scale of 0-100.,['EmpiricalResult'],EmpiricalResult
